course_id,user_id,registered,viewed,explored,certified,ip,cc_by_ip,countryLabel,continent,city,region,subdivision,postalCode,un_major_region,un_economic_group,un_developing_nation,un_special_region,latitude,longitude,LoE,YoB,gender,grade,passing_grade,start_time,first_event,last_event,nevents,ndays_act,nplay_video,nchapters,nforum_posts,nforum_votes,nforum_endorsed,nforum_threads,nforum_comments,nforum_pinned,roles,nprogcheck,nproblem_check,nforum_events,mode,is_active,cert_created_date,cert_modified_date,cert_status,completed
HarvardX/PH525.1x/1T2018,7470488,True,False,False,False,188.103.70.188,DE,Germany,Europe,Berlin,BE,Land Berlin,10245,Western Europe,Developed regions,,,52.5167,13.4,m,1989,m,,0.7,2017-12-21 21:30:10,2017-12-21 21:30:10.299231,2018-02-11 22:31:46.366322,8,2,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7482425,True,False,False,False,14.139.251.66,IN,India,Asia,Delhi,DL,National Capital Territory of Delhi,110042,Southern Asia,Developing_Nations,,,28.6667,77.2167,b,1992,f,,0.7,2018-04-17 06:16:51,2018-04-17 06:16:51.169864,2018-04-28 08:45:04.420589,31,6,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7523281,False,,False,False,73.151.57.197,US,United States,North America,,,,,Northern America,Developed regions,,,38.0,-97.0,p,1977,m,,0.7,2018-03-12 06:16:56,2018-03-12 06:16:56.289891,2018-03-12 06:17:06.634254,6,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7524595,True,False,False,False,193.144.127.12,ES,Spain,Europe,Valencia,V,Valencia,,Southern Europe,Developed regions,,,39.4667,-0.3667,hs,1993,f,,0.7,2018-05-10 10:37:09,2018-05-10 10:37:08.597685,2018-05-10 11:05:02.113337,171,3,0,2,,,,,,,Student,0,48,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7532636,True,False,False,False,50.202.25.50,US,United States,Americas,Houston,TX,Texas,77001,Northern America,Developed regions,,,29.7633,-95.3633,a,1995,m,,0.7,2018-02-14 23:41:39,2018-02-14 00:00:00,2018-02-15 00:11:14.504112,53,2,7,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7533836,False,,False,False,156.194.160.146,,,,,,,,,,,,,,b,1993,f,,0.7,2018-05-30 08:22:40,2018-05-30 08:22:39.787945,2018-05-30 08:22:50.655017,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7535260,False,,False,False,205.175.98.61,US,United States,Americas,Seattle,WA,Washington,98105,Northern America,Developed regions,,,47.6606,-122.2919,b,1986,f,,0.7,2018-05-10 22:18:23,2018-05-10 22:18:22.800464,2018-05-10 22:18:28.220870,9,3,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7547362,True,False,False,False,217.55.228.57,EG,Egypt,Africa,Cairo,C,Muhafazat al Qahirah,,Northern Africa,Developing_Nations,,,30.0771,31.2859,b,1990,m,,0.7,2018-04-13 21:14:31,2018-04-13 21:14:30.878671,2018-04-13 21:50:06.735556,46,2,0,2,,,,,,,Student,0,0,0,audit,0,,,,
HarvardX/PH525.1x/1T2018,7547999,True,True,False,False,61.74.92.99,KR,Korea,Asia,Seoul,11,Seoul,,Eastern Asia,Developing_Nations,,,37.5985,126.9783,,2000,f,,0.7,2018-04-01 16:32:27,2018-04-01 16:32:27.177069,2018-05-14 03:33:18.611092,487,10,122,3,,,,,,,Student,0,12,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7550380,False,,False,False,14.139.159.99,IN,India,Asia,Bangalore,KA,Karnataka,560029,Southern Asia,Developing_Nations,,,12.9833,77.5833,b,1990,f,,0.7,2018-04-10 03:38:18,2018-04-10 03:38:18.218390,2018-04-10 03:39:06.111692,18,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7555659,True,False,False,False,162.154.1.51,US,United States,North America,,,,,Northern America,Developed regions,,,38.0,-97.0,b,1989,m,,0.7,2018-01-31 00:33:26,2018-01-31 00:33:25.875082,2018-03-08 21:12:04.666970,32,10,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7557226,True,False,False,False,89.115.159.182,PT,Portugal,Europe,,,,,Southern Europe,Developed regions,,,38.7139,-9.1394,hs,1995,f,,0.7,2018-04-29 21:32:32,2018-04-29 00:00:00,2018-04-29 23:10:45.848649,243,3,18,2,,,,,,,Student,0,42,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7558984,True,False,False,False,203.153.211.250,IN,India,Asia,Hyderabad,,Telangana,,Southern Asia,Developing_Nations,,,17.3753,78.4744,b,1993,m,,0.7,2018-05-03 10:33:13,2018-05-03 10:33:12.807837,2018-05-03 10:34:08.564368,24,3,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7569079,True,False,False,False,24.62.200.255,US,United States,Americas,Amherst,MA,Massachusetts,01002,Northern America,Developed regions,,,42.3804,-72.5231,,,,,0.7,2018-05-18 02:22:57,2018-05-18 02:22:56.731194,2018-05-20 01:47:32.950345,13,2,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7575992,False,,False,False,157.32.66.118,ID,Indonesia,Asia,Jakarta,,,,South-Eastern Asia,Developing_Nations,,,-6.1744,106.8294,,,,,0.7,2018-02-10 05:26:00,2018-02-10 05:26:03.224579,2018-02-10 05:26:03.224579,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7580939,False,,False,False,83.216.95.169,GB,United Kingdom,Europe,London,ENG,England,SW5,Northern Europe,Developed regions,,,51.4926,-0.1877,hs,,f,,0.7,2018-02-03 12:38:30,2018-02-03 12:38:30.571125,2018-02-03 12:38:36.444697,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7592861,False,,False,False,36.84.145.189,ID,Indonesia,Asia,Jakarta,,,,South-Eastern Asia,Developing_Nations,,,-6.1744,106.8294,a,1983,m,,0.7,2018-01-07 01:08:46,2018-01-07 01:08:45.743216,2018-04-16 02:20:29.284877,3,3,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7595769,True,False,False,False,179.7.88.196,PE,Peru,Americas,Lima,LMA,Provincia de Lima,,South America,Developing_Nations,,Latin America and the Caribbean,-12.05,-77.05,,1983,m,,0.7,2018-02-11 15:21:33,2018-02-11 15:21:32.880963,2018-02-19 19:38:08.449700,15,2,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7621568,False,,False,False,2.238.183.153,IT,Italy,Europe,Milan,MI,Milan,,Southern Europe,Developed regions,,,45.4667,9.2,hs,1995,m,,0.7,2017-12-27 01:06:32,2017-12-27 01:06:31.652332,2017-12-27 01:06:31.652332,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7638273,True,False,False,False,216.19.58.146,US,United States,Americas,Prescott Valley,AZ,Arizona,86314,Northern America,Developed regions,,,34.6649,-112.294,hs,1991,m,,0.7,2018-02-05 21:37:29,2018-02-05 21:37:28.999384,2018-02-17 15:40:07.335826,21,3,1,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7648269,False,,False,False,106.51.72.178,IN,India,Asia,Bangalore,KA,Karnataka,560032,Southern Asia,Developing_Nations,,,12.9833,77.5833,m,1985,m,,0.7,2018-02-26 07:46:09,2018-02-26 07:46:08.944376,2018-02-26 07:46:22.749820,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7661250,True,False,False,False,194.171.8.39,NL,Netherlands,Europe,Wageningen,GE,Provincie Gelderland,6708,Western Europe,Developed regions,,,51.97,5.6667,m,1990,f,,0.7,2018-03-04 10:12:16,2018-03-04 10:12:15.999888,2018-04-10 09:40:47.901458,50,6,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7674268,True,False,False,False,49.35.231.238,IN,India,Asia,Gurgaon,HR,Haryana,,Southern Asia,Developing_Nations,,,28.4667,77.0333,hs,1997,m,,0.7,2018-02-06 18:17:49,2018-02-06 18:17:48.661604,2018-04-16 13:50:00.957722,18,6,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7684471,False,,False,False,78.161.164.105,TR,Turkey,Asia,Ankara,06,Ankara,,Western Asia,Developing_Nations,,,39.9117,32.8403,,,,,0.7,2018-04-19 08:52:38,2018-04-19 00:00:00,2018-05-11 08:07:43.921379,25,5,4,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7698385,True,False,False,False,77.80.26.61,AT,Austria,Europe,Vienna,9,Vienna,,Western Europe,Developed regions,,,48.2,16.3667,,1993,m,,0.7,2018-02-22 08:59:37,2018-02-22 00:00:00,2018-04-06 11:14:08.687884,370,13,46,2,,,,,,,Student,0,42,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7699564,True,True,False,False,78.128.181.138,CZ,Czech Republic,Europe,Prague,PR,Hlavni mesto Praha,,Eastern Europe,Developed regions,,,50.0833,14.4667,,,,,0.7,2018-02-20 19:34:16,2018-02-20 00:00:00,2018-03-20 00:10:45.415287,788,25,104,5,,,,,,,Student,0,120,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7706962,True,False,False,False,90.149.22.145,NO,Norway,Europe,,,,,Northern Europe,Developed regions,,,59.95,10.75,b,1989,m,,0.7,2018-03-26 11:55:24,2018-03-26 11:55:24.321318,2018-05-31 16:05:00.377113,30,6,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7715179,True,False,False,False,14.187.203.66,VN,Viet Nam,Asia,Hanoi,64,Thanh Pho Ha Noi,,South-Eastern Asia,Developing_Nations,,,21.0333,105.85,hs,1996,m,,0.7,2018-03-02 03:10:53,2018-03-02 00:00:00,2018-03-02 03:15:24.798714,22,2,2,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7767191,False,,False,False,183.82.18.171,IN,India,Asia,Hyderabad,,Telangana,500072,Southern Asia,Developing_Nations,,,17.3753,78.4744,b,1985,m,,0.7,2018-04-11 16:15:54,2018-04-11 16:15:55.872874,2018-04-11 16:15:55.872874,2,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7771444,True,False,False,False,45.125.118.58,,,,,,,,,,,,,,,,,,0.7,2018-04-03 03:40:41,2018-04-03 00:00:00,2018-04-03 03:42:01.193945,28,2,4,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7772226,True,True,True,True,88.180.215.168,FR,France,Europe,Darnétal,76,Seine-Maritime,76160,Western Europe,Developed regions,,,49.4167,1.1667,hs,1997,f,0.75,0.7,2018-01-04 16:32:30,2018-01-04 16:32:30.427103,2018-04-16 17:41:20.223387,2231,18,607,5,,,,,,,Student,0,304,0,verified,1,2018-02-21 18:46:07,2018-02-21 22:42:19,downloadable,2018-02-20 11:30:24.309921
HarvardX/PH525.1x/1T2018,7776131,False,,False,False,122.166.129.109,IN,India,Asia,Bangalore,KA,Karnataka,560016,Southern Asia,Developing_Nations,,,12.9833,77.5833,,1977,m,,0.7,2018-01-31 01:15:45,2018-01-31 01:15:45.485251,2018-01-31 01:15:45.485251,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7787354,False,,False,False,49.255.180.254,AU,Australia,Oceania,,,,,Australia and New Zealand,Developed regions,,,-27.0,133.0,,,,,0.7,2018-05-14 03:03:39,2018-05-14 03:03:39.151696,2018-05-14 03:03:47.969706,9,3,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7792841,True,True,False,False,95.63.19.197,ES,Spain,Europe,Madrid,M,Madrid,28029,Southern Europe,Developed regions,,,40.4661,-3.6962,hs,1996,f,,0.7,2018-02-04 15:06:59,2018-02-04 15:06:59.135404,2018-05-26 15:17:17.239700,1292,24,240,3,,,,,,,Student,0,134,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7801819,True,False,False,False,59.92.200.40,IN,India,Asia,Bangalore,KA,Karnataka,560045,Southern Asia,Developing_Nations,,,12.9833,77.5833,hs,1997,f,,0.7,2018-03-15 16:25:02,2018-03-15 16:25:02.423333,2018-03-24 05:26:29.282177,48,4,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7806942,False,,False,False,67.164.107.167,US,United States,Americas,San Jose,CA,California,95148,Northern America,Developed regions,,,37.3348,-121.7781,m,1981,f,,0.7,2017-12-22 03:32:52,2017-12-22 03:32:51.864943,2017-12-22 03:32:51.864943,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7811784,False,,False,False,79.83.179.193,FR,France,Europe,,,,,Western Europe,Developed regions,,,48.86,2.35,m,1995,m,,0.7,2018-04-03 18:37:20,2018-04-03 00:00:00,2018-04-03 18:39:22.157000,10,2,2,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7815681,True,False,False,False,103.22.239.216,IN,India,Asia,Hyderabad,,Telangana,500081,Southern Asia,Developing_Nations,,,17.3753,78.4744,m,1985,m,,0.7,2018-03-22 10:40:42,2018-03-22 10:40:42.141164,2018-03-22 10:42:57.000919,18,2,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7822638,False,,False,False,197.248.188.14,KE,Kenya,Africa,,,,,Eastern Africa,Developing_Nations,,Sub-Saharan-Africa,1.0,38.0,b,1988,m,,0.7,2018-05-03 07:41:18,2018-05-03 07:41:18.500383,2018-05-29 05:40:51.072510,58,24,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7831477,False,,False,False,154.160.4.108,,,,,,,,,,,,,,m,1979,m,,0.7,2018-01-20 15:24:27,2018-02-04 18:57:11.888818,2018-02-04 18:57:17.840195,2,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7850292,False,,False,False,70.214.73.11,US,United States,North America,,NM,New Mexico,,Northern America,Developed regions,,,35.0845,-106.6511,b,1989,m,,0.7,2018-01-27 17:41:16,2018-01-27 17:41:15.724788,2018-01-27 17:41:15.724788,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7850862,False,,False,False,,,,,,,,,,,,,,,b,1974,m,,0.7,2018-05-17 22:33:19,,,,,,,,,,,,,Student,,,,verified,1,,,,2018-05-17 22:33:19.595755
HarvardX/PH525.1x/1T2018,7867069,True,False,False,False,88.21.63.38,ES,Spain,Europe,Madrid,M,Madrid,28004,Southern Europe,Developed regions,,,40.4212,-3.7016,m,,,,0.7,2018-03-13 10:45:55,2018-03-13 00:00:00,2018-03-13 11:05:49.911379,36,2,2,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7871989,False,,False,False,173.63.110.52,US,United States,Americas,Springfield,NJ,New Jersey,07081,Northern America,Developed regions,,,40.6987,-74.3296,,,,,0.7,2018-02-13 16:06:25,2018-02-13 16:06:13.630775,2018-02-13 16:06:53.998062,8,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7875612,False,,False,False,104.176.228.67,US,United States,Americas,Dallas,TX,Texas,75219,Northern America,Developed regions,,,32.812,-96.8143,m,1987,f,,0.7,2018-03-15 17:48:08,2018-03-15 17:48:07.624513,2018-03-15 17:48:47.473213,6,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7885255,False,,False,False,71.11.240.211,US,United States,Americas,Haltom City,TX,Texas,76117,Northern America,Developed regions,,,32.8034,-97.2665,b,1932,m,,0.7,2018-01-18 06:39:23,2018-01-18 06:39:23.135022,2018-01-18 06:39:23.135022,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7903321,True,True,False,False,193.175.52.14,DE,Germany,Europe,Magdeburg,ST,Saxony-Anhalt,39108,Western Europe,Developed regions,,,52.1469,11.6498,b,1991,f,,0.7,2018-03-03 20:42:35,2018-03-03 00:00:00,2018-05-04 07:22:59.279483,1140,22,176,4,,,,,,,Student,0,106,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7903841,False,,False,False,59.97.246.198,IN,India,Asia,Jaipur,RJ,Rajasthan,,Southern Asia,Developing_Nations,,,26.9167,75.8167,hs,1996,m,,0.7,2018-02-01 14:22:20,2018-02-01 14:22:24.072730,2018-02-01 14:22:31.684168,2,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7913370,False,,False,False,103.248.157.77,IN,India,Asia,Delhi,DL,National Capital Territory of Delhi,,Southern Asia,Developing_Nations,,,28.6667,77.2167,m,1976,m,,0.7,2018-01-16 16:45:32,2018-01-16 16:45:32.602200,2018-01-16 16:45:32.602200,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7919822,False,,False,False,106.79.54.113,IN,India,Asia,,,,,Southern Asia,Developing_Nations,,,20.0,77.0,p,1976,m,,0.7,2018-03-17 02:49:39,2018-03-17 02:49:39.022281,2018-04-03 08:20:04.964967,20,4,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7922958,False,,False,False,110.44.115.134,NP,Nepal,Asia,,,,,Southern Asia,Developing_Nations,Least developed countries,,28.0,84.0,hs,1998,m,,0.7,2018-02-09 01:52:31,2018-02-09 01:52:30.848310,2018-02-09 01:52:30.848310,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7927597,False,,False,False,121.242.128.86,IN,India,Asia,Bangalore,KA,Karnataka,560052,Southern Asia,Developing_Nations,,,12.9833,77.5833,b,1992,m,,0.7,2018-01-31 10:37:01,2018-01-31 10:37:00.763676,2018-01-31 10:37:44.946140,7,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7941587,False,,False,False,43.242.225.132,IN,India,Asia,,,,,Southern Asia,Developing_Nations,,,20.0,77.0,b,1978,m,,0.7,2018-03-21 00:17:02,2018-03-21 00:17:02.004307,2018-03-21 00:18:23.380384,6,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7954043,False,,False,False,116.77.73.252,CN,China,Asia,Guangdong,22,Jilin Sheng,,Eastern Asia,Developing_Nations,,,42.7683,129.3364,,,,,0.7,2018-01-01 06:36:20,2018-01-01 06:36:20.318385,2018-01-01 06:36:20.318385,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7956578,False,,False,False,194.44.220.190,UA,Ukraine,Europe,Lviv,46,L'vivs'ka Oblast',,Eastern Europe,Developed regions,,,49.8407,24.0305,hs,,,,0.7,2018-04-26 19:04:59,2018-04-26 19:04:59.426434,2018-04-26 19:05:20.184086,4,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7959061,False,,False,False,143.107.255.198,BR,Brazil,Americas,São Paulo,SP,Sao Paulo,,South America,Developing_Nations,,Latin America and the Caribbean,-24.5157,-48.4219,b,1991,f,,0.7,2018-01-16 18:52:21,2018-01-16 18:52:21.213530,2018-01-16 18:52:21.213530,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7966127,True,True,False,False,24.61.86.14,US,United States,Americas,Arlington,MA,Massachusetts,02474,Northern America,Developed regions,,,42.4154,-71.1564,,,,,0.7,2018-01-23 00:32:21,2018-01-23 00:32:21.180907,2018-06-03 02:14:54.623244,488,12,40,3,,,,,,,Student,0,86,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7991682,False,,False,False,84.173.95.203,DE,Germany,Europe,Greifswald,MV,Mecklenburg-Vorpommern,17489,Western Europe,Developed regions,,,54.083,13.4058,b,1993,m,,0.7,2018-04-23 23:21:46,2018-04-23 23:21:46.101297,2018-04-23 23:21:46.101297,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,7999034,False,,False,False,46.246.218.182,GR,Greece,Europe,Athens,I,Attica,,Southern Europe,Developed regions,,,37.9833,23.7333,,,,,0.7,2018-01-13 08:57:39,2018-01-13 08:57:38.924634,2018-01-13 08:57:38.924634,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8012631,False,,False,False,99.121.61.89,US,United States,Americas,Fremont,CA,California,94536,Northern America,Developed regions,,,37.5483,-121.9886,hs,1995,m,,0.7,2018-02-16 02:18:00,2018-02-16 02:18:00.083323,2018-02-16 02:19:09.430500,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8036051,False,,False,False,85.76.73.14,FI,Finland,Europe,,,,,Northern Europe,Developed regions,,,60.1708,24.9375,m,1980,f,,0.7,2018-01-21 09:41:14,2018-01-21 09:41:13.836518,2018-01-21 09:41:13.836518,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8036831,False,,False,False,137.224.252.10,NL,Netherlands,Europe,Wageningen,GE,Provincie Gelderland,,Western Europe,Developed regions,,,51.9733,5.6676,b,1991,f,,0.7,2018-03-12 14:43:28,2018-03-12 14:43:27.903486,2018-03-13 12:23:34.898656,12,4,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8080106,True,False,False,False,158.232.3.16,CH,Switzerland,Europe,Geneva,GE,Geneva,,Western Europe,Developed regions,,,46.1956,6.1481,m,1967,m,,0.7,2018-04-09 08:10:20,2018-04-09 00:00:00,2018-04-09 08:21:04.499376,22,2,2,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8082455,True,False,False,False,197.239.80.67,BF,Burkina Faso,Africa,,,,,Western Africa,Developing_Nations,Least developed countries,Sub-Saharan-Africa,13.0,-2.0,m,1980,m,,0.7,2018-05-14 16:37:44,2018-05-14 00:00:00,2018-05-14 17:01:22.411604,36,3,3,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8091852,False,,False,False,87.218.5.217,ES,Spain,Europe,Madrid,M,Madrid,28008,Southern Europe,Developed regions,,,40.4256,-3.7158,m,1984,f,,0.7,2018-05-25 21:59:00,2018-05-25 21:58:59.622753,2018-05-25 21:59:23.451839,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8093441,False,,False,False,81.246.144.220,BE,Belgium,Europe,Mons,WHT,Hainaut Province,,Western Europe,Developed regions,,,50.45,3.9333,b,1991,f,,0.7,2018-03-04 20:00:17,2018-03-04 20:00:17.052643,2018-03-04 20:00:19.654603,6,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8095210,False,,False,False,77.172.180.205,NL,Netherlands,Europe,Amsterdam,NH,North Holland,,Western Europe,Developed regions,,,52.35,4.9167,b,1984,f,,0.7,2018-01-16 21:10:15,2018-01-16 21:10:15.273800,2018-01-16 21:10:15.273800,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8120911,False,,False,False,43.239.127.46,,,,,,,,,,,,,,m,1981,m,,0.7,2017-12-26 06:43:05,2017-12-26 06:43:05.540457,2017-12-26 06:43:05.540457,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8122966,False,,False,False,128.179.141.161,CH,Switzerland,Europe,Ecublens,FR,Fribourg,,Western Europe,Developed regions,,,46.6091,6.8087,m,1992,f,,0.7,2018-02-08 15:38:25,2018-02-08 15:38:24.772104,2018-02-08 15:38:31.658465,3,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8125862,False,,False,False,210.14.20.250,PH,Philippines,Asia,,,,,South-Eastern Asia,Developing_Nations,,,14.5833,120.9667,b,1981,m,,0.7,2018-01-13 10:09:39,2018-01-13 10:09:38.848657,2018-01-13 10:09:38.848657,1,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8135222,True,False,False,False,85.96.71.239,TR,Turkey,Asia,Istanbul,34,Istanbul,,Western Asia,Developing_Nations,,,41.0186,28.9647,b,1991,m,,0.7,2018-02-19 19:09:57,2018-02-19 19:09:56.791188,2018-02-20 04:10:53.519107,9,2,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8137505,False,,False,False,201.214.193.75,CL,Chile,Americas,Santiago,RM,Santiago Metropolitan,,South America,Developing_Nations,,Latin America and the Caribbean,-33.45,-70.6667,other,1992,m,,0.7,2018-05-06 00:51:38,2018-05-06 00:51:38.068964,2018-05-09 21:10:36.265136,13,10,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8168804,True,False,False,False,88.241.70.225,TR,Turkey,Asia,Balikesir,10,Balıkesir,,Western Asia,Developing_Nations,,,39.6492,27.8861,b,1984,m,,0.7,2018-05-21 23:27:01,2018-05-21 00:00:00,2018-05-21 23:33:27.411501,23,1,1,1,,,,,,,Student,0,0,0,audit,0,,,,
HarvardX/PH525.1x/1T2018,8219201,True,False,False,False,112.135.11.143,LK,Sri Lanka,Asia,Colombo,1,Western Province,,Southern Asia,Developing_Nations,,,6.9319,79.8478,b,1993,m,,0.7,2018-02-16 18:05:47,2018-02-16 18:05:47.040975,2018-03-23 02:46:21.286285,39,6,0,2,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8229776,True,False,False,False,89.115.118.225,PT,Portugal,Europe,,,,,Southern Europe,Developed regions,,,38.7139,-9.1394,m,1966,m,,0.7,2018-01-31 15:27:17,2018-01-31 15:27:17.242362,2018-01-31 15:28:30.898518,9,1,0,1,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8257537,False,,False,False,106.203.78.62,IN,India,Asia,Gurgaon,HR,Haryana,,Southern Asia,Developing_Nations,,,28.4667,77.0333,b,1992,f,,0.7,2018-02-08 18:00:42,2018-02-08 18:00:42.295327,2018-02-08 18:15:33.332607,7,1,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8276469,False,,False,False,87.49.147.158,DK,Denmark,Europe,,,,,Northern Europe,Developed regions,,,55.6761,12.5683,b,1975,o,,0.7,2018-04-05 10:09:22,2018-04-05 10:09:22.557776,2018-04-05 10:09:30.530900,6,2,0,,,,,,,,Student,0,0,0,audit,1,,,,
HarvardX/PH525.1x/1T2018,8278546,False,,False,False,122.32.55.51,KR,Republic of Korea,Asia,,,,,Eastern Asia,Developing_Nations,,,37.57,126.98,b,1992,f,,0.7,2018-02-12 05:27:51,2018-02-12 05:27:51.267580,2018-02-12 05:28:30.669175,4,1,0,,,,,,,,Student,0,0,0,audit,0,,,,
HarvardX/PH525.1x/1T2018,8298915,True,False,False,False,160.62.13.190,,,Asia,,,,,,,,,35.0,105.0,m,1988,m,,0.7,2018-02-26 23:27:35,2018-02-26 23:27:35.025045,2018-06-01 02:23:40.713164,275,5,54,2,,,,,,,Student,0,40,0,audit,1,,,,
